file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\enrollment\CreateGroupJoinQuestionsRequestOrBuilder.java,im.turms.client.model.proto.request.group.enrollment.CreateGroupJoinQuestionsRequestOrBuilder,interface,2,4,2,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\DeleteGroupJoinRequestRequest.java,im.turms.server.common.access.client.dto.request.group.enrollment.DeleteGroupJoinRequestRequest$Builder,innerclass,11,11,0,11,32,1,0,21,159,0.81578946,0.11666667,0.125,19,1,15,3,1,0,16,0,4,0,2,0,0,2,0,0,0,0,2,125,18,1,5,1,2,0,12,15,0,7,4,0,0,0,62,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\user\QueryUserOnlineStatusesRequest.java,im.turms.server.common.access.client.dto.request.user.QueryUserOnlineStatusesRequest$Anonymous1,anonymous,4,4,0,4,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0,1,1,0,0,0,14,-1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\recycler\SetRecycler.java,im.turms.server.common.infra.recycler.SetRecycler,class,5,6,1,5,4,2,0,7,3,0.6666667,0.0,0.0,3,1,2,0,0,1,3,0,0,0,3,3,0,3,0,0,3,0,0,21,2,0,0,0,0,0,2,5,0,4,1,0,0,0,37,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\env\database\AdminMongoProperties.java,im.turms.server.common.infra.property.env.service.env.database.AdminMongoProperties$AdminOptionalIndexProperties,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,9,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\storage\QueryResourceDownloadInfoRequestOuterClass.java,im.turms.server.common.access.client.dto.request.storage.QueryResourceDownloadInfoRequestOuterClass,class,7,9,2,7,5,1,0,7,4,0.55,0.0,0.0,4,3,3,1,0,0,4,0,0,0,5,5,0,1,0,4,4,0,2,26,1,0,0,0,0,20,2,6,1,6,0,0,0,0,27,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\infra\plugin\extension\RequestHandlerResultHandler.java,im.turms.service.infra.plugin.extension.RequestHandlerResultHandler,interface,5,5,0,5,2,1,0,1,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\group\GroupJoinQuestionsWithVersionOrBuilder.java,im.turms.server.common.access.client.dto.model.group.GroupJoinQuestionsWithVersionOrBuilder,interface,3,8,5,3,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\user\UserInfo.java,im.turms.server.common.access.client.dto.model.user.UserInfo$Builder,innerclass,13,13,0,13,119,1,0,48,632,0.86309516,0.40783745,0.68650216,56,1,52,3,1,0,53,0,4,0,9,0,0,9,0,0,0,0,6,473,61,1,27,1,35,6,92,121,0,31,4,0,0,0,113,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\config\ChangeStreamUtil.java,im.turms.server.common.infra.cluster.service.config.ChangeStreamUtil,class,1,1,0,1,4,1,0,4,6,0.0,0.0,0.0,4,3,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\lang\ByteUtil.java,im.turms.server.common.infra.lang.ByteUtil,class,1,1,0,1,4,1,0,0,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,1,1,0,0,0,1,0,0,0,2,0,0,0,11,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\common\po\Expirable.java,im.turms.service.domain.common.po.Expirable,interface,1,6,5,1,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\user\UpdateUserOnlineStatusRequestOrBuilder.java,im.turms.server.common.access.client.dto.request.user.UpdateUserOnlineStatusRequestOrBuilder,interface,3,8,5,3,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\lang\PrimitiveUtil.java,im.turms.server.common.infra.lang.PrimitiveUtil,class,3,4,1,3,14,1,0,7,10,0.8000001,0.0,0.0,5,4,4,1,0,0,4,0,0,0,9,9,0,9,0,0,9,0,3,52,13,0,8,0,0,0,6,9,0,9,1,0,0,0,46,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\codec\codec\impl\CharCodec.java,im.turms.server.common.infra.cluster.service.codec.codec.impl.CharCodec,class,6,7,1,6,5,1,0,3,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\notification\TurmsNotificationOrBuilder.java,im.turms.client.model.proto.notification.TurmsNotificationOrBuilder,interface,4,6,2,4,16,1,0,0,120,0.0,0.0,0.0,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\gateway\TcpProperties.java,im.turms.server.common.infra.property.env.gateway.TcpProperties,class,7,8,1,7,0,2,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,6,0,0,0,0,0,6,4,3,3,4,0,0,0,0,75,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\repository\GroupTypeRepository.java,im.turms.service.domain.group.repository.GroupTypeRepository,class,13,14,1,13,2,2,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,10,1,0,0,0,0,1,2,2,0,2,0,0,0,0,21,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-plugins\turms-plugin-push\src\main\java\im\turms\plugin\push\core\smtp\SmtpResponseGroupCollector.java,im.turms.plugin.push.core.smtp.SmtpResponseGroupCollector,class,3,4,1,3,6,2,0,4,1,0.33333334,0.33333334,0.33333334,3,0,0,0,0,3,3,0,0,0,2,0,0,2,0,0,1,0,0,24,1,0,2,0,0,1,2,3,0,3,1,0,0,0,23,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\notification\TurmsNotification.java,im.turms.client.model.proto.notification.TurmsNotification$Data,innerclass,30,30,0,30,237,1,0,51,0,0.92992,0.5637229,0.5637229,125,16,60,64,1,0,62,0,1,0,25,23,21,4,0,0,22,0,60,1364,87,0,104,0,0,10,170,180,1,32,4,0,2,0,159,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\CreateGroupJoinRequestRequestOrBuilder.java,im.turms.server.common.access.client.dto.request.group.enrollment.CreateGroupJoinRequestRequestOrBuilder,interface,2,7,5,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\config\entity\discovery\Member.java,im.turms.server.common.infra.cluster.service.config.entity.discovery.Member$Key,innerclass,3,3,0,3,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,9,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\QueryGroupInvitationsRequestOrBuilder.java,im.turms.server.common.access.client.dto.request.group.enrollment.QueryGroupInvitationsRequestOrBuilder,interface,1,6,5,1,6,1,0,0,15,0.0,0.0,0.0,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\user\po\UserRelationshipGroup.java,im.turms.service.domain.user.po.UserRelationshipGroup,class,11,18,7,11,1,2,0,0,0,0.25,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,1,1,3,0,0,4,0,0,29,0,0,0,0,0,1,0,4,0,4,0,0,2,0,46,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\member\CreateGroupMembersRequest.java,im.turms.server.common.access.client.dto.request.group.member.CreateGroupMembersRequest,class,17,22,5,17,90,2,0,46,767,0.92296517,0.06039489,0.15098722,43,17,38,2,3,0,42,0,2,0,16,8,5,11,0,0,8,0,3,655,56,2,24,0,31,5,66,57,24,28,2,1,1,0,139,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-gateway\src\main\java\im\turms\gateway\domain\admin\repository\AdminRepository.java,im.turms.gateway.domain.admin.repository.AdminRepository,class,5,6,1,5,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\user\UserRelationshipGroupsWithVersionOrBuilder.java,im.turms.server.common.access.client.dto.model.user.UserRelationshipGroupsWithVersionOrBuilder,interface,3,8,5,3,7,1,0,0,21,0.0,0.0,0.0,7,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-gateway\src\main\java\im\turms\gateway\access\client\common\UserSessionWrapper.java,im.turms.gateway.access.client.common.UserSessionWrapper,class,10,14,4,10,12,1,0,11,0,0.6875,0.5,1.0,6,0,5,1,0,0,5,0,0,0,8,1,0,8,0,0,4,0,0,45,4,0,4,0,0,0,1,9,0,10,2,0,0,1,74,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\UpdateGroupRequestOrBuilder.java,im.turms.server.common.access.client.dto.request.group.UpdateGroupRequestOrBuilder,interface,2,7,5,2,20,1,0,0,190,0.0,0.0,0.0,20,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\node\NodeVersion.java,im.turms.server.common.infra.cluster.node.NodeVersion$Qualifier,enum,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,2,1,0,1,0,0,0,0,13,2,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\test\java\unit\im\turms\server\common\access\common\LoopResourcesFactoryTests.java,unit.im.turms.server.common.access.common.LoopResourcesFactoryTests,class,3,3,0,3,1,1,0,8,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1,0,4,0,4,0,0,0,1,25,0,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\metrics\CommonMetricNameConst.java,im.turms.server.common.infra.metrics.CommonMetricNameConst,class,0,0,0,0,1,1,0,0,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,5,5,5,0,0,0,5,0,0,9,0,0,0,0,0,5,0,5,0,5,0,0,0,0,25,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\common\logging\FileLoggingProperties.java,im.turms.server.common.infra.property.env.common.logging.FileLoggingProperties,class,7,9,2,7,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,11,5,5,6,0,0,5,0,0,13,0,0,0,0,0,1,2,11,0,11,0,0,0,0,38,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\model\group\GroupJoinRequest.java,im.turms.client.model.proto.model.group.GroupJoinRequest,class,11,15,4,11,73,1,0,14,651,0.92690057,0.23809524,0.23809524,54,16,34,19,1,0,36,0,1,0,19,10,8,11,0,0,9,0,4,400,41,0,11,0,16,15,50,55,1,25,4,0,1,0,109,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\storage\mongo\exception\CorruptedDocumentException.java,im.turms.server.common.storage.mongo.exception.CorruptedDocumentException,class,0,0,0,0,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\env\redis\RedisShardingProperties.java,im.turms.server.common.infra.property.env.service.env.redis.RedisShardingProperties,class,6,6,0,6,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,1,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,31,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\env\database\GroupMongoProperties.java,im.turms.server.common.infra.property.env.service.env.database.GroupMongoProperties$GroupMemberOptionalIndexProperties,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,9,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\group\GroupMember.java,im.turms.server.common.access.client.dto.model.group.GroupMember,class,19,24,5,19,135,2,0,55,1096,0.93027073,0.08446456,0.25263953,53,17,48,2,3,0,52,0,2,0,23,12,8,15,0,0,12,0,5,908,74,2,43,0,61,5,104,73,36,36,2,1,1,1,154,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\po\GroupInvitation.java,im.turms.service.domain.group.po.GroupInvitation,class,12,16,4,12,0,2,1,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,9,1,1,8,0,0,8,0,0,22,0,0,0,0,0,3,0,1,1,9,0,0,1,0,86,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\user\po\UserVersion.java,im.turms.service.domain.user.po.UserVersion$Fields,innerclass,0,0,0,0,1,1,0,0,0,1.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,9,9,9,0,0,0,9,0,0,13,0,0,0,0,0,9,0,9,0,9,0,0,0,0,23,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\cluster\service\discovery\LocalNodeStatusManager.java,im.turms.server.common.infra.cluster.service.discovery.LocalNodeStatusManager,class,14,16,2,14,37,1,0,78,0,0.7388889,1.0,1.0,15,0,10,5,0,0,10,0,0,0,12,1,0,12,0,0,9,0,2,173,22,2,9,1,1,15,18,42,2,57,3,0,0,18,126,1,11
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\user\relationship\CreateRelationshipRequest.java,im.turms.server.common.access.client.dto.request.user.relationship.CreateRelationshipRequest$Anonymous1,anonymous,4,4,0,4,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0,1,1,0,0,0,12,-1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\group\member\QueryGroupMembersRequestOrBuilder.java,im.turms.client.model.proto.request.group.member.QueryGroupMembersRequestOrBuilder,interface,1,3,2,1,8,1,0,0,28,0.0,0.0,0.0,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\jackson\UnixTimestampDeserializer.java,im.turms.server.common.infra.jackson.UnixTimestampDeserializer,class,3,3,0,3,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\model\group\GroupJoinRequest.java,im.turms.server.common.access.client.dto.model.group.GroupJoinRequest$Builder,innerclass,13,13,0,13,107,1,0,49,552,0.8653847,0.4107143,0.6632653,52,1,48,3,1,0,49,0,4,0,9,0,0,9,0,0,0,0,4,403,53,1,23,1,33,2,94,97,0,21,4,0,0,0,106,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\po\GroupMember.java,im.turms.service.domain.group.po.GroupMember$Key,innerclass,4,4,0,4,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,0,1,0,12,25,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\group\repository\GroupMemberRepository.java,im.turms.service.domain.group.repository.GroupMemberRepository,class,19,20,1,19,18,2,0,28,105,0.0,0.0,0.0,15,0,15,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,24,78,14,0,2,0,0,1,24,23,0,28,2,0,0,5,49,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\DeleteGroupJoinRequestRequest.java,im.turms.server.common.access.client.dto.request.group.enrollment.DeleteGroupJoinRequestRequest$Anonymous1,anonymous,4,4,0,4,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0,1,1,0,0,0,13,-1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\gateway\clientapi\ClientApiRateLimitingProperties.java,im.turms.server.common.infra.property.env.gateway.clientapi.ClientApiRateLimitingProperties,class,2,3,1,2,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\unsafe\UnsafeUtil.java,im.turms.server.common.infra.unsafe.UnsafeUtil,class,2,2,0,2,4,1,0,3,0,1.0,NaN,NaN,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,21,0,0,0,2,0,3,0,2,0,2,1,0,0,0,36,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\storage\UpdateMessageAttachmentInfoRequestOuterClass.java,im.turms.server.common.access.client.dto.request.storage.UpdateMessageAttachmentInfoRequestOuterClass,class,7,9,2,7,5,1,0,5,4,0.5833333,0.0,0.0,4,3,3,1,0,0,4,0,0,0,3,3,0,1,0,2,2,0,2,21,1,0,0,0,0,26,1,4,1,4,0,0,0,0,25,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\domain\user\service\UserFriendRequestService.java,im.turms.service.domain.user.service.UserFriendRequestService,class,35,37,2,35,50,2,0,80,0,0.7638889,0.78333336,0.875,18,0,16,2,0,0,16,0,0,0,8,1,0,8,0,0,5,0,0,235,39,1,6,11,0,38,2,24,0,30,3,0,0,12,167,1,4
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\request\user\UpdateUserRequest.java,im.turms.client.model.proto.request.user.UpdateUserRequest,class,11,15,4,11,64,1,0,17,612,0.90384614,0.2556818,0.2556818,48,16,31,16,1,0,33,0,1,0,13,7,5,8,0,0,6,0,7,358,38,0,8,0,10,14,32,52,1,22,4,0,1,0,102,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\member\DeleteGroupMembersRequest.java,im.turms.server.common.access.client.dto.request.group.member.DeleteGroupMembersRequest$Anonymous1,anonymous,4,4,0,4,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0,1,1,0,0,0,13,-1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-service\src\main\java\im\turms\service\infra\plugin\extension\ClientRequestHandler.java,im.turms.service.infra.plugin.extension.ClientRequestHandler,interface,5,6,1,5,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\exception\IncompatibleInternalChangeException.java,im.turms.server.common.infra.exception.IncompatibleInternalChangeException,class,0,0,0,0,2,4,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\property\env\service\env\adminapi\AdminApiProperties.java,im.turms.server.common.infra.property.env.service.env.adminapi.AdminApiProperties,class,8,9,1,8,1,2,0,1,0,1.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,8,0,0,8,0,0,0,0,0,13,0,0,0,0,0,9,16,7,2,8,0,0,0,0,50,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\infra\proto\ProtoEncoder.java,im.turms.server.common.infra.proto.ProtoEncoder,class,3,3,0,3,3,1,0,9,1,0.0,NaN,NaN,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,1,3,0,3,1,0,0,0,21,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\conversation\UpdateTypingStatusRequest.java,im.turms.server.common.access.client.dto.request.conversation.UpdateTypingStatusRequest,class,15,20,5,15,47,2,0,22,492,0.92424244,0.030241935,0.032258064,33,17,28,2,3,0,32,0,2,0,8,5,2,6,0,0,5,0,2,332,38,0,10,0,7,1,24,24,12,11,1,1,1,0,92,17,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-client-kotlin\src\main\java\im\turms\client\model\proto\constant\GroupMemberRole.java,im.turms.client.model.proto.constant.GroupMemberRole,enum,3,14,11,3,12,1,0,2,13,0.92857134,0.4,0.4,6,4,5,0,0,1,6,0,1,0,7,6,5,2,0,0,7,0,1,54,10,0,1,0,0,1,16,7,0,8,1,0,1,1,52,1,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\test\java\integration\im\turms\server\common\domain\blocklist\service\BlocklistServiceIT.java,integration.im.turms.server.common.domain.blocklist.service.BlocklistServiceIT,class,15,16,1,15,11,2,0,36,15,0.5,0.06666667,0.06666667,10,1,0,5,0,5,6,0,0,0,2,2,0,2,0,0,2,0,13,114,1,0,0,0,0,51,54,16,0,14,0,0,0,0,78,0,0
C:\Users\chait\Desktop\Group Assignment 2\turms-develop-503\turms-server-common\src\main\java\im\turms\server\common\access\client\dto\request\group\enrollment\DeleteGroupJoinQuestionsRequestOrBuilder.java,im.turms.server.common.access.client.dto.request.group.enrollment.DeleteGroupJoinQuestionsRequestOrBuilder,interface,1,6,5,1,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
